30 200
[[0,0.891871,0.376425,0.312364,0.761663,0.0431684,0.565605,0.836556,0.956793,0.234975,0.698957,0.0497551,0.985104,0.979346,0.813998,0.978798,0.768389,0.838185,0.00893487,0.325695,0.713114,0.290065,0.494026,0.311956,0.8619,0.172086,0.638154,0.852905,0.97389,0.465622,0.371174,0.434471,0.277712,0.968241,0.036085,0.455791,0.966863,0.832719,0.330495,0.270072,0.0692245,0.0102047,0.528641,0.604648,0.184712,0.53528,0.656766,0.383643,0.843523,0.709715,0.494369,0.564788,0.609858,0.586461,0.772694,0.131935,0.166219,0.366835,0.515734,0.180063,0.538656,0.574541,0.335846,0.834583,0.714688,0.930363,0.608179,0.248404,0.403416,0.157915,0.672773,0.569955,0.711196,0.436296,0.742611,0.487104,0.177021,0.952762,0.928577,0.742908,0.977723,0.211473,0.250006,0.318393,0.136352,0.820183,0.414404,0.163642,0.0948165,0.476359,0.340555,0.766312,0.893079,0.789787,0.0154596,0.287407,0.282113,0.259739,0.531022,0.756885,0.88087,0.750372,0.269661,0.47384,0.976918,0.389757,0.166192,0.065926,0.494523,0.783825,0.547745,0.0885015,0.929864,0.0606488,0.384718,0.518123,0.927838,0.451073,0.190459,0.251775,0.481637,0.00349645,0.8128,0.853051,0.543851,0.00455234,0.100124,0.0918243,0.914915,0.682898,0.725491,0.0307981,0.986244,0.669486,0.0694978,0.757908,0.125256,0.967969,0.392827,0.350991,0.957063,0.136076,0.939648,0.101613,0.944969,0.0779203,0.887899,0.135999,0.994663,0.583566,0.766676,0.416847,0.69121,0.411391,0.501617,0.707759,0.643794,0.29384,0.718838,0.232472,0.125603,0.693609,0.0195321,0.963319,0.728473,0.998886,0.520159,0.0816239,0.766488,0.0150824,0.58204,0.637417,0.0580578,0.836074,0.796928,0.170032,0.0161983,0.337724,0.925014,0.677605,0.667619,0.306035,0.372314,0.43723,0.256289,0.27281,0.2222,0.19627,0.304158,0.729242,0.181672,0.854701,0.0543496,0.46918,0.235253,0.262541,0.866205,0.774998,0.408758,0.466243],
[0.891871,0,0.930004,0.76219,0.887116,0.742099,0.460009,0.046258,0.620073,0.611455,0.56187,0.458416,0.310445,0.527006,0.324315,0.0383917,0.264293,0.844858,0.205371,0.0200862,0.179024,0.274917,0.177369,0.695605,0.363283,0.216545,0.289542,0.23815,0.307685,0.975415,0.200058,0.658266,0.226069,0.928863,0.1367,0.407413,0.863632,0.932685,0.945498,0.480213,0.116455,0.280349,0.0489596,0.931008,0.987086,0.975974,0.488195,0.661301,0.604718,0.865558,0.0290536,0.384106,0.35973,0.663715,0.646087,0.301654,0.00095437,0.131888,0.29834,0.234717,0.667822,0.880264,0.263681,0.713811,0.936758,0.702148,0.0385854,0.650007,0.453867,0.43816,0.293756,0.409168,0.812515,0.42845,0.336881,0.843894,0.0701392,0.581305,0.971979,0.783628,0.0321826,0.794443,0.835802,0.524149,0.250166,0.109894,0.219794,0.179878,0.654521,0.739467,0.0468077,0.133005,0.00264659,0.111873,0.478379,0.127571,0.68536,0.266012,0.553665,0.463536,0.414986,0.343858,0.861766,0.175037,0.410537,0.0362029,0.267742,0.0358773,0.0717013,0.00189498,0.941647,0.792944,0.958644,0.823268,0.666205,0.543882,0.161128,0.40697,0.571349,0.0393066,0.841411,0.339431,0.558027,0.26037,0.324642,0.695074,0.553599,0.660769,0.0225261,0.786025,0.27227,0.871038,0.763434,0.757531,0.533616,0.679674,0.779663,0.0501032,0.171258,0.141481,0.689617,0.789215,0.485339,0.94606,0.329385,0.718665,0.934336,0.978851,0.859171,0.931443,0.0685384,0.14895,0.249709,0.590114,0.177975,0.64142,0.0641253,0.199833,0.705561,0.894011,0.023672,0.593352,0.501603,0.146053,0.323457,0.660426,0.985249,0.461044,0.40423,0.442728,0.332903,0.209696,0.0741007,0.616781,0.357778,0.913584,0.239613,0.379716,0.308261,0.617507,0.479453,0.779612,0.112808,0.038787,0.300588,0.450469,0.802181,0.976286,0.925029,0.16483,0.409119,0.00432218,0.136025,0.762231,0.914694,0.0978041,0.13336,0.064814,0.253872,0.938653],
[0.376425,0.930004,0,0.319269,0.382884,0.779208,0.648322,0.416257,0.718976,0.129103,0.21766,0.608853,0.715176,0.0516465,0.10981,0.421261,0.667109,0.187807,0.962724,0.282881,0.398371,0.105534,0.487878,0.617597,0.509066,0.00597124,0.135819,0.142068,0.736009,0.0404303,0.806631,0.166053,0.371026,0.407878,0.505074,0.28666,0.11296,0.62011,0.423111,0.774046,0.645041,0.385466,0.555888,0.564687,0.969027,0.275761,0.435834,0.187488,0.519055,0.648653,0.588955,0.119434,0.398661,0.880432,0.170654,0.0479731,0.70616,0.956771,0.134929,0.201243,0.720326,0.838869,0.46027,0.256539,0.622121,0.790208,0.19948,0.752774,0.498646,0.870749,0.563919,0.989467,0.851164,0.746469,0.997402,0.732945,0.848363,0.355807,0.530609,0.451007,0.320086,0.644655,0.166372,0.62097,0.659497,0.992155,0.127397,0.550632,0.750907,0.0393468,0.754684,0.717615,0.918389,0.681693,0.900435,0.879408,0.732334,0.945447,0.206232,0.0862684,0.992705,0.444091,0.432202,0.488676,0.515705,0.985329,0.377075,0.959075,0.202984,0.177712,0.719152,0.0494414,0.88597,0.381055,0.741982,0.264768,0.225106,0.52889,0.226396,0.413092,0.658143,0.102372,0.96786,0.806425,0.597598,0.129855,0.114007,0.225786,0.967117,0.919567,0.231699,0.68274,0.134197,0.103993,0.463738,0.875713,0.4626,0.672854,0.467657,0.841785,0.50951,0.236126,0.0430539,0.921988,0.255472,0.668659,0.815971,0.581649,0.931651,0.583811,0.152649,0.536938,0.343623,0.99915,0.825168,0.9967,0.748512,0.388372,0.0900515,0.999896,0.0997175,0.0146283,0.382412,0.347795,0.538075,0.373788,0.851894,0.972513,0.519231,0.0228727,0.542626,0.834927,0.430476,0.579639,0.824738,0.841902,0.0946629,0.0404628,0.687611,0.19757,0.455976,0.397647,0.399321,0.00372759,0.919528,0.17646,0.64347,0.292904,0.0295564,0.360169,0.764194,0.409417,0.469432,0.56857,0.0757246,0.275334,0.370028,0.702534,0.57827,0.369722],
[0.312364,0.76219,0.319269,0,0.237409,0.809542,0.445975,0.25776,0.940114,0.198598,0.768847,0.0434118,0.678272,0.23416,0.251382,0.415629,0.225326,0.342732,0.375651,0.647518,0.532804,0.500335,0.878966,0.689767,0.471453,0.445213,0.629591,0.698634,0.240179,0.740797,0.289498,0.0364041,0.210971,0.929179,0.230195,0.157431,0.499433,0.384104,0.261283,0.508711,0.714245,0.974291,0.854525,0.0567035,0.341259,0.676258,0.0178442,0.931827,0.508649,0.827475,0.766893,0.688628,0.695895,0.966393,0.723051,0.092059,0.681058,0.548752,0.633946,0.608251,0.448439,0.44297,0.381708,0.338238,0.461231,0.288922,0.175067,0.419497,0.393268,0.422782,0.205793,0.227537,0.208627,0.414519,0.435634,0.52738,0.162968,0.857962,0.701118,0.253123,0.228092,0.880588,0.405225,0.275211,0.0574988,0.143372,0.180846,0.542982,0.643293,0.414895,0.0968884,0.793116,0.0258213,0.863523,0.219829,0.942912,0.615622,0.992483,0.0250436,0.762021,0.403654,0.953003,0.80639,0.333154,0.82781,0.594744,0.432297,0.23621,0.387422,0.125077,0.816841,0.379009,0.154583,0.348424,0.853207,0.491204,0.0403597,0.276809,0.997543,0.35337,0.267954,0.758191,0.334327,0.387446,0.452469,0.473729,0.000782791,0.987997,0.0878076,0.151876,0.746029,0.786597,0.835458,0.466482,0.255994,0.919291,0.98941,0.475995,0.138205,0.757467,0.966284,0.526877,0.253243,0.0623607,0.57485,0.564534,0.08969,0.842099,0.0387247,0.578036,0.627784,0.542556,0.321815,0.577532,0.102168,0.715818,0.386334,0.595363,0.941777,0.000327291,0.560305,0.553158,0.718071,0.817246,0.304025,0.0628694,0.607524,0.142272,0.526435,0.531174,0.344941,0.977679,0.040998,0.983868,0.626211,0.0111882,0.445138,0.0341063,0.938154,0.757395,0.627367,0.302329,0.296746,0.499898,0.320561,0.341915,0.63206,0.243203,0.446835,0.989818,0.956624,0.256601,0.519935,0.476187,0.349403,0.368825,0.0528336,0.682552,0.14293,0.265847],
[0.761663,0.887116,0.382884,0.237409,0,0.408577,0.508738,0.312658,0.0534924,0.526467,0.457946,0.164157,0.677083,0.89864,0.640528,0.845624,0.00578724,0.842145,0.00454574,0.879213,0.121698,0.0285723,0.926979,0.857149,0.352883,0.0772414,0.206044,0.974353,0.601669,0.979774,0.0318837,0.0551237,0.288549,0.833888,0.0516261,0.413485,0.39504,0.477238,0.340048,0.038931,0.244587,0.912894,0.599837,0.866427,0.126191,0.701422,0.603387,0.551727,0.223813,0.0336251,0.287423,0.688592,0.217882,0.0646559,0.0522269,0.999316,0.511798,0.156051,0.571938,0.714609,0.851504,0.434452,0.373063,0.710002,0.285244,0.25631,0.0478833,0.719823,0.565303,0.506361,0.0548152,0.0041665,0.385525,0.33788,0.219034,0.187505,0.673699,0.511907,0.711272,0.62046,0.251512,0.970083,0.351463,0.106937,0.358947,0.0820679,0.502019,0.202172,0.859387,0.427942,0.392756,0.692433,0.612606,0.293814,0.0924344,0.955995,0.156398,0.870644,0.360539,0.177961,0.357185,0.418516,0.082732,0.19393,0.491652,0.529502,0.948666,0.0914422,0.0330289,0.941538,0.873273,0.186585,0.0495123,0.811621,0.380921,0.676732,0.322647,0.28014,0.0673576,0.00934353,0.00937495,0.441554,0.793605,0.30229,0.228964,0.427085,0.871661,0.525611,0.881459,0.112464,0.550963,0.503655,0.0608378,0.419917,0.274422,0.53217,0.294442,0.748466,0.622483,0.0640741,0.490278,0.774729,0.940403,0.916542,0.508516,0.352089,0.811754,0.156345,0.671041,0.190492,0.999767,0.263753,0.367203,0.529057,0.346255,0.171017,0.413341,0.974965,0.560451,0.329908,0.168954,0.380098,0.463158,0.962536,0.557469,0.65415,0.0430961,0.72625,0.129106,0.967749,0.239569,0.106805,0.237163,0.570802,0.921306,0.178837,0.160424,0.641429,0.681495,0.573471,0.405501,0.441833,0.535858,0.220956,0.822728,0.893529,0.600828,0.796519,0.279287,0.167026,0.227564,0.337789,0.499801,0.0539927,0.330044,0.172171,0.846768,0.527163,0.701349,0.247669],
[0.0431684,0.742099,0.779208,0.809542,0.408577,0,0.808906,0.984491,0.821529,0.833259,0.0372588,0.000444935,0.437051,0.396836,0.045497,0.185914,0.1911,0.735015,0.37303,0.0185888,0.497855,0.288319,0.868905,0.820442,0.362464,0.326765,0.0427823,0.622381,0.404568,0.894998,0.814379,0.451293,0.323449,0.998773,0.970545,0.874468,0.0825811,0.593888,0.193493,0.0945731,0.1219,0.414219,0.630915,0.349957,0.314676,0.176088,0.169847,0.843217,0.793136,0.830003,0.743098,0.391307,0.71517,0.743725,0.603979,0.3036,0.844106,0.351993,0.951405,0.817884,0.22865,0.983551,0.662353,0.222003,0.198838,0.566717,0.233527,0.908516,0.817859,0.0585011,0.231558,0.897657,0.321734,0.52296,0.502171,0.976011,0.105475,0.0821773,0.128529,0.919851,0.445795,0.0296118,0.991212,0.998154,0.297055,0.832674,0.94096,0.0959072,0.10636,0.591823,0.0740297,0.423183,0.677093,0.767783,0.36651,0.903886,0.824063,0.518052,0.529936,0.0652194,0.256289,0.804637,0.330907,0.61784,0.971923,0.461392,0.271915,0.517302,0.757457,0.118377,0.864564,0.174503,0.918422,0.0245371,0.879387,0.195995,0.649405,0.085506,0.25706,0.224074,0.69211,0.532958,0.810514,0.136437,0.676222,0.343662,0.129798,0.847707,0.130621,0.826028,0.152821,0.696298,0.920164,0.109743,0.122092,0.37886,0.68318,0.608925,0.340327,0.0226989,0.34476,0.00248885,0.947384,0.794381,0.963148,0.890453,0.108192,0.891932,0.305134,0.322667,0.125305,0.405931,0.274885,0.71909,0.969585,0.817527,0.123401,0.653319,0.395975,0.827113,0.695638,0.279144,0.374148,0.92249,0.870365,0.209714,0.218589,0.749657,0.637466,0.997707,0.188033,0.119536,0.741653,0.091705,0.172954,0.869432,0.491348,0.714643,0.344267,0.681204,0.593078,0.0336204,0.401523,0.99831,0.549005,0.654358,0.969967,0.918418,0.529286,0.269756,0.441846,0.598508,0.236167,0.215582,0.612052,0.83189,0.968721,0.466272,0.893838,0.966015],
[0.565605,0.460009,0.648322,0.445975,0.508738,0.808906,0,0.985356,0.366157,0.139168,0.196756,0.284006,0.128689,0.137377,0.734625,0.36196,0.555669,0.309465,0.496327,0.665381,0.393969,0.726581,0.503764,0.222012,0.327764,0.654238,0.930653,0.546929,0.92889,0.710518,0.169999,0.916597,0.397451,0.660863,0.489224,0.0758394,0.72423,0.161309,0.0324102,0.280907,0.438856,0.0292428,0.73403,0.403019,0.519435,0.636801,0.457473,0.890235,0.673797,0.846264,0.773776,0.482686,0.0441338,0.749928,0.414069,0.669093,0.493569,0.792064,0.211849,0.197688,0.107072,0.503256,0.151126,0.365001,0.7934,0.249209,0.160362,0.352465,0.709946,0.384428,0.840877,0.682038,0.0366421,0.0259744,0.542339,0.867822,0.337771,0.887986,0.886665,0.13791,0.507994,0.186337,0.27606,0.241082,0.114499,0.811734,0.766344,0.912646,0.123345,0.369099,0.47773,0.680236,0.384686,0.801424,0.419151,0.15339,0.147436,0.199278,0.747459,0.122547,0.740152,0.972322,0.106852,0.959333,0.499843,0.383174,0.850345,0.143517,0.0855222,0.984102,0.348274,0.637713,0.444389,0.779284,0.615724,0.332703,0.822978,0.538633,0.962405,0.686281,0.530508,0.646271,0.282608,0.671533,0.97558,0.439681,0.427964,0.853736,0.992455,0.78172,0.663092,0.86542,0.180531,0.349285,0.545282,0.373585,0.0906465,0.692995,0.580856,0.00942474,0.194856,0.727146,0.43036,0.822336,0.231729,0.446991,0.824625,0.112846,0.0791309,0.593982,0.464634,0.20096,0.752828,0.512698,0.874491,0.836339,0.758372,0.275319,0.864637,0.593461,0.530217,0.312793,0.77801,0.125582,0.392989,0.859335,0.436503,0.639301,0.0293712,0.680708,0.346486,0.368665,0.397888,0.889775,0.806364,0.868874,0.441659,0.427111,0.285807,0.295192,0.876322,0.413736,0.996364,0.565167,0.271488,0.733774,0.909503,0.368777,0.0238019,0.984615,0.705562,0.683512,0.0216839,0.526775,0.759317,0.415854,0.705323,0.580438,0.336165,0.39886],
[0.836556,0.046258,0.416257,0.25776,0.312658,0.984491,0.985356,0,0.253421,0.408387,0.717761,0.215537,0.824573,0.298329,0.633512,0.0150319,0.977317,0.672469,0.604578,0.568738,0.535015,0.36938,0.695643,0.522166,0.560436,0.266477,0.799538,0.850898,0.108241,0.156971,0.196127,0.772226,0.470021,0.948022,0.860456,0.0953018,0.9878,0.208015,0.0313701,0.593197,0.0387339,0.433095,0.94283,0.642791,0.842596,0.148793,0.602774,0.354104,0.353298,0.931946,0.330335,0.328186,0.891381,0.926686,0.792448,0.0675966,0.178643,0.998227,0.0774917,0.0526148,0.884743,0.078541,0.0185283,0.309083,0.948716,0.0249148,0.305377,0.707563,0.427298,0.529659,0.92327,0.991363,0.0743279,0.00614461,0.441349,0.824903,0.62805,0.640983,0.249226,0.2547,0.425964,0.782662,0.678396,0.872928,0.607804,0.967166,0.570907,0.0565303,0.542946,0.880678,0.527434,0.204245,0.603699,0.0700581,0.711293,0.949226,0.722872,0.656057,0.0496121,0.60917,0.351291,0.894827,0.762375,0.439795,0.611306,0.173909,0.747398,0.898366,0.036536,0.14734,0.11804,0.702066,0.00502918,0.714155,0.988114,0.683452,0.4527,0.875471,0.155969,0.533881,0.64726,0.570566,0.034508,0.403627,0.472891,0.895726,0.842707,0.0632652,0.497326,0.515399,0.860638,0.310169,0.638828,0.156221,0.626554,0.385441,0.058543,0.362919,0.0582056,0.121598,0.702998,0.955754,0.441175,0.134304,0.996674,0.716978,0.641274,0.993175,0.884869,0.0804082,0.687784,0.764333,0.94604,0.256077,0.401156,0.291792,0.0144375,0.784756,0.246116,0.97911,0.346893,0.205474,0.0455728,0.31687,0.882426,0.212862,0.504475,0.949007,0.486573,0.796759,0.814288,0.117485,0.918429,0.986921,0.361488,0.64968,0.732514,0.959885,0.638354,0.423937,0.906979,0.874814,0.28583,0.82105,0.432498,0.71884,0.188371,0.64826,0.143726,0.878757,0.417578,0.805226,0.577572,0.538252,0.29763,0.567419,0.190634,0.155761,0.475231,0.196608],
[0.956793,0.620073,0.718976,0.940114,0.0534924,0.821529,0.366157,0.253421,0,0.497151,0.298648,0.477404,0.724161,0.60458,0.647252,0.19354,0.0904065,0.154504,0.396682,0.543178,0.195905,0.0667294,0.0162602,0.74931,0.104424,0.541756,0.903403,0.516922,0.39038,0.834331,0.311447,0.302614,0.979095,0.770213,0.910838,0.431747,0.564485,0.258336,0.0548679,0.254755,0.0206761,0.120009,0.892813,0.408436,0.363174,0.0583583,0.709165,0.708453,0.164533,0.0692183,0.718371,0.00486081,0.226624,0.974952,0.401894,0.453303,0.6636,0.663382,0.824246,0.707262,0.0958031,0.0666619,0.357967,0.368663,0.27799,0.171064,0.886895,0.516009,0.247686,0.904719,0.392742,0.901188,0.978898,0.230871,0.0429162,0.525605,0.490646,0.191011,0.60151,0.400259,0.739031,0.465489,0.925276,0.359092,0.139665,0.281015,0.0339402,0.695979,0.0499615,0.888413,0.467394,0.675145,0.0551981,0.358764,0.265309,0.151278,0.343151,0.229518,0.235742,0.0589911,0.0310118,0.534182,0.0739463,0.929712,0.178771,0.0382164,0.68333,0.531642,0.436872,0.466987,0.998329,0.751355,0.203339,0.703804,0.0987081,0.866888,0.313288,0.541609,0.0251315,0.662026,0.762893,0.546537,0.175542,0.593427,0.882098,0.225779,0.994879,0.182426,0.00364567,0.220225,0.241916,0.525797,0.258107,0.888707,0.972455,0.1129,0.493703,0.555971,0.967423,0.730261,0.219647,0.325538,0.0420415,0.766778,0.204254,0.669686,0.695631,0.170271,0.00980643,0.0826508,0.584066,0.612461,0.788848,0.701111,0.108632,0.871862,0.291081,0.829244,0.0241106,0.824748,0.510793,0.969145,0.122718,0.221123,0.999467,0.0830102,0.433232,0.78024,0.00957689,0.434749,0.665368,0.727141,0.630475,0.604032,0.0388483,0.964621,0.213498,0.130948,0.0165683,0.413075,0.192658,0.548571,0.181907,0.439965,0.558555,0.402596,0.74432,0.900728,0.314104,0.199273,0.214054,0.733482,0.667518,0.41848,0.187277,0.426239,0.926395,0.0967743,0.735972,0.88738],
[0.234975,0.611455,0.129103,0.198598,0.526467,0.833259,0.139168,0.408387,0.497151,0,0.576237,0.361356,0.188822,0.939663,0.654496,0.37764,0.727146,0.403165,0.973661,0.384715,0.419969,0.871818,0.75377,0.565437,0.945952,0.202003,0.34619,0.854983,0.987069,0.368103,0.502137,0.460555,0.0981068,0.127861,0.131892,0.750957,0.57243,0.0884468,0.133637,0.307154,0.224364,0.701422,0.542022,0.245448,0.789659,0.245811,0.0178521,0.298531,0.033315,0.137979,0.350914,0.946974,0.733052,0.140949,0.0433072,0.746053,0.440387,0.0389828,0.441144,0.602783,0.257142,0.21938,0.425937,0.521196,0.941317,0.965093,0.19243,0.819656,0.734036,0.974384,0.788624,0.188709,0.445697,0.84685,0.0179584,0.991852,0.882918,0.667302,0.746256,0.790686,0.125996,0.885578,0.572316,0.0215288,0.437119,0.903002,0.564201,0.622266,0.649654,0.579072,0.419828,0.273055,0.718456,0.590492,0.899704,0.786891,0.679832,0.511016,0.209377,0.730047,0.0710265,0.251162,0.68097,0.960831,0.602749,0.353663,0.648131,0.0163363,0.171926,0.560343,0.767766,0.348305,0.0458115,0.407596,0.534071,0.0298329,0.0468894,0.822619,0.92245,0.944804,0.140725,0.690861,0.519827,0.485882,0.334537,0.849512,0.108424,0.366704,0.159442,0.491544,0.789399,0.0867983,0.461247,0.326037,0.684168,0.846761,0.0331014,0.87274,0.891568,0.176134,0.923599,0.461644,0.779618,0.193558,0.555405,0.615958,0.429633,0.747004,0.880749,0.841962,0.82775,0.488599,0.476762,0.0294119,0.0525466,0.848957,0.956258,0.719385,0.636016,0.792085,0.946427,0.820086,0.516494,0.608242,0.720724,0.46493,0.308851,0.327786,0.180458,0.607906,0.763312,0.713202,0.544371,0.437745,0.329677,0.604495,0.709499,0.631866,0.783158,0.0967101,0.74942,0.366704,0.791883,0.76313,0.671084,0.53929,0.514927,0.0783224,0.164611,0.76703,0.698414,0.957363,0.739175,0.338466,0.869704,0.631488,0.676124,0.314063,0.819247,0.0251268],
