40 250
[[0,0.101482,0.762247,0.284317,0.436869,0.481773,0.609235,0.753879,0.435216,0.155817,0.644803,0.806872,0.0632918,0.990493,0.769792,0.38769,0.239381,0.692134,0.131848,0.490064,0.240727,0.415664,0.788724,0.765507,0.845798,0.0249726,0.903899,0.271887,0.975311,0.0140273,0.94447,0.380787,0.649577,0.0279288,0.438048,0.618359,0.296456,0.015427,0.180093,0.760126,0.936935,0.734261,0.186045,0.22354,0.212773,0.0803057,0.733449,0.980774,0.0778648,0.104629,0.196168,0.776886,0.910754,0.279058,0.973778,0.233927,0.150686,0.373614,0.698856,0.624994,0.282188,0.989639,0.755799,0.229229,0.67469,0.685551,0.976519,0.414441,0.470725,0.710609,0.638274,0.395843,0.00353374,0.958718,0.378929,0.931285,0.116329,0.460485,0.225469,0.902575,0.0778021,0.491738,0.197694,0.826619,0.176667,0.00941942,0.697589,0.392282,0.227496,0.489765,0.196989,0.476279,0.22991,0.193133,0.138254,0.109186,0.538223,0.804308,0.943725,0.158463,0.372596,0.249456,0.146665,0.390842,0.371111,0.711599,0.989005,0.328841,0.459573,0.0776911,0.548721,0.472533,0.534084,0.68551,0.750323,0.636139,0.721019,0.69691,0.432797,0.383825,0.760959,0.769405,0.389637,0.482268,0.5395,0.451542,0.413665,0.718469,0.698834,0.564826,0.586366,0.282854,0.425835,0.50956,0.589921,0.655327,0.0117141,0.765998,0.960404,0.964341,0.963522,0.437127,0.540714,0.233555,0.66097,0.419916,0.511561,0.413806,0.201687,0.0124278,0.125795,0.670649,0.647001,0.299542,0.190236,0.56246,0.238253,0.91635,0.548195,0.249647,0.0925838,0.381261,0.608349,0.740579,0.96457,0.283662,0.916252,0.549453,0.201695,0.506029,0.784445,0.501788,0.363028,0.0728073,0.280278,0.0644334,0.687209,0.446463,0.566496,0.802838,0.213059,0.462901,0.77147,0.521806,0.456006,0.804442,0.0637267,0.810354,0.844028,0.0496207,0.5657,0.241195,0.403499,0.722746,0.713724,0.753931,0.0870826,0.396566,0.509794,0.548737,0.596775,0.89077,0.838618,0.249132,0.233894,0.432977,0.268948,0.0459419,0.925247,0.15198,0.764046,0.0047687,0.267729,0.771646,0.162811,0.897877,0.536861,0.777291,0.550353,0.581187,0.507995,0.723698,0.804459,0.510677,0.727133,0.499834,0.862865,0.366645,0.110686,0.267532,0.241618,0.17687,0.487148,0.821058,0.0564692,0.394829,0.256533,0.524657,0.181787,0.86865,0.0374205,0.876536,0.85776,0.697777,0.811845,0.136101,0.67799,0.347374,0.973878,0.0852008],
[0.101482,0,0.167921,0.201283,0.000119033,0.0946195,0.838817,0.903672,0.766324,0.69319,0.778852,0.750395,0.54379,0.717925,0.296833,0.11545,0.269552,0.154347,0.172886,0.193393,0.0239924,0.808205,0.924398,0.664505,0.0107608,0.829886,0.27659,0.948147,0.287146,0.341743,0.844867,0.719719,0.581864,0.984552,0.791804,0.0643726,0.553239,0.92628,0.520403,0.8634,0.790507,0.299758,0.559483,0.550631,0.757213,0.219219,0.126892,0.917269,0.563644,0.413028,0.995652,0.153253,0.706931,0.457099,0.799266,0.610117,0.31188,0.76474,0.863636,0.942834,0.747949,0.460845,0.0159526,0.761306,0.859289,0.33991,0.124161,0.377741,0.860578,0.190657,0.055385,0.0377914,0.263574,0.75202,0.569079,0.455116,0.71152,0.602233,0.956384,0.566639,0.962844,0.417057,0.965354,0.316934,0.10413,0.529233,0.997703,0.166089,0.380157,0.795092,0.558177,0.427973,0.271903,0.356944,0.679016,0.53266,0.589212,0.353428,0.0647372,0.950116,0.988653,0.782467,0.470006,0.587296,0.66978,0.431291,0.280704,0.541309,0.550957,0.399701,0.466652,0.478788,0.378502,0.894074,0.47551,0.3849,0.578384,0.861879,0.215378,0.495744,0.589459,0.533698,0.422492,0.856247,0.410583,0.393317,0.18196,0.460884,0.776439,0.358482,0.0909781,0.675884,0.846878,0.570338,0.335025,0.87005,0.447166,0.593859,0.285436,0.903637,0.938565,0.530086,0.560046,0.811546,0.698762,0.258603,0.359895,0.867442,0.969007,0.489657,0.0828707,0.360552,0.230264,0.553229,0.914876,0.110528,0.777312,0.724153,0.023441,0.302181,0.416354,0.324109,0.136485,0.043515,0.521302,0.737216,0.208618,0.166836,0.0423611,0.0724939,0.847599,0.846613,0.877303,0.367151,0.590582,0.43316,0.0864197,0.132508,0.952355,0.670212,0.764555,0.485779,0.410098,0.336055,0.579381,0.423788,0.783935,0.381577,0.639494,0.320074,0.796632,0.262191,0.823856,0.0245916,0.0811164,0.869622,0.47606,0.498816,0.484082,0.00263208,0.647044,0.722766,0.11562,0.516271,0.960331,0.768859,0.0542439,0.970838,0.656335,0.858129,0.440517,0.394355,0.467269,0.940003,0.115497,0.549441,0.0304492,0.833854,0.316712,0.703589,0.314468,0.55591,0.92752,0.379692,0.0789358,0.323393,0.463422,0.509201,0.230104,0.57364,0.225473,0.288838,0.834429,0.730962,0.251613,0.274719,0.0299139,0.303251,0.285673,0.957387,0.898069,0.64992,0.864811,0.275407,0.327807,0.79448,0.368464,0.707749,0.740558,0.213127],
[0.762247,0.167921,0,0.0822224,0.516841,0.355815,0.222835,0.559536,0.225441,0.0297453,0.229424,0.640327,0.0317983,0.605295,0.567927,0.687287,0.130395,0.900353,0.144721,0.700094,0.934114,0.536095,0.233427,0.72472,0.860865,0.433186,0.783503,0.621911,0.252145,0.629761,0.997053,0.478537,0.445815,0.543057,0.0789051,0.578749,0.476363,0.986305,0.601001,0.901595,0.504315,0.0490826,0.102767,0.12612,0.434583,0.215446,0.286126,0.316363,0.931599,0.693549,0.87457,0.535106,0.477626,0.251279,0.563569,0.925188,0.0813863,0.960716,0.429085,0.0565007,0.365051,0.578488,0.826506,0.719857,0.589423,0.885605,0.159341,0.647764,0.662403,0.777054,0.139581,0.607856,0.165959,0.666952,0.40136,0.296362,0.549193,0.0184162,0.660932,0.138311,0.901355,0.032834,0.845766,0.0647158,0.74108,0.117167,0.118279,0.728646,0.360301,0.609723,0.915591,0.931162,0.074781,0.950196,0.377128,0.0513961,0.712634,0.232271,0.314232,0.898624,0.806197,0.896926,0.24283,0.0761745,0.0165549,0.196647,0.253252,0.994598,0.47419,0.903728,0.0959355,0.33765,0.558343,0.342352,0.865387,0.61555,0.234308,0.141628,0.413486,0.505608,0.562831,0.831371,0.0300347,0.396495,0.821728,0.561645,0.321728,0.140746,0.1051,0.516248,0.885004,0.0991796,0.1935,0.397018,0.488485,0.683014,0.497848,0.0260377,0.166221,0.879361,0.0145265,0.0990654,0.31399,0.742275,0.325775,0.772431,0.745197,0.0796583,0.888154,0.397288,0.0836955,0.848904,0.0683241,0.642449,0.147813,0.358993,0.183791,0.367109,0.0325803,0.895242,0.0206289,0.201986,0.68631,0.839245,0.472612,0.0605342,0.990443,0.579902,0.499347,0.416293,0.487618,0.156499,0.322508,0.698105,0.179154,0.862517,0.00220831,0.492272,0.301829,0.92971,0.145538,0.194222,0.544385,0.611369,0.942452,0.0269401,0.0758256,0.0486699,0.650424,0.559045,0.245112,0.349182,0.526356,0.426655,0.803505,0.930704,0.0597659,0.910165,0.159417,0.35944,0.876172,0.752931,0.823422,0.666462,0.278536,0.626437,0.373543,0.238793,0.265893,0.418907,0.0321084,0.683482,0.622081,0.268239,0.988411,0.821263,0.734672,0.792246,0.764654,0.748117,0.371087,0.654513,0.634397,0.941107,0.838452,0.633412,0.985194,0.962687,0.956393,0.201983,0.229769,0.218182,0.900667,0.0488819,0.280569,0.098436,0.019819,0.990165,0.607306,0.254513,0.490598,0.720422,0.87298,0.76433,0.845402,0.573582,0.163526,0.198061,0.781179,0.657209],
[0.284317,0.201283,0.0822224,0,0.819743,0.398051,0.996632,0.104449,0.525891,0.236927,0.666177,0.250814,0.841186,0.958539,0.373697,0.816017,0.369474,0.518192,0.506322,0.744133,0.208288,0.539443,0.740878,0.225422,0.563902,0.453504,0.878442,0.680053,0.608682,0.938749,0.749032,0.749995,0.124396,0.111639,0.183032,0.668004,0.115449,0.870183,0.832061,0.286615,0.0404109,0.703533,0.521522,0.696292,0.968512,0.999437,0.126008,0.465046,0.676651,0.973587,0.199858,0.593074,0.808696,0.165591,0.796315,0.399343,0.0287636,0.77801,0.530552,0.992079,0.121091,0.297595,0.445011,0.509525,0.699345,0.596932,0.558204,0.222388,0.0553947,0.0746176,0.428978,0.227076,0.259425,0.274688,0.773508,0.92305,0.35305,0.655466,0.71295,0.890312,0.901158,0.635309,0.231501,0.313421,0.10028,0.33754,0.172121,0.0814839,0.213302,0.874111,0.325052,0.886813,0.509161,0.468169,0.64577,0.419623,0.882157,0.79632,0.717865,0.246439,0.653665,0.228184,0.486956,0.259738,0.96565,0.800315,0.868268,0.260742,0.818531,0.588036,0.59977,0.460619,0.0751562,0.0381584,0.983039,0.423442,0.47567,0.192459,0.589597,0.834962,0.838093,0.86462,0.142278,0.877602,0.653823,0.230418,0.256033,0.999008,0.493082,0.198972,0.775063,0.851263,0.277029,0.310619,0.279653,0.992865,0.909027,0.852656,0.158948,0.173709,0.967314,0.513709,0.260047,0.410786,0.68754,0.0903415,0.716634,0.338998,0.0715839,0.370112,0.442226,0.65073,0.880501,0.71941,0.634146,0.00414467,0.936841,0.678126,0.1883,0.452511,0.0877153,0.206909,0.219038,0.938335,0.773775,0.60815,0.439512,0.324797,0.674301,0.305823,0.42992,0.790141,0.0998008,0.822119,0.831004,0.418378,0.0455617,0.967032,0.174709,0.0553458,0.208792,0.45021,0.4434,0.220005,0.830597,0.547269,0.541305,0.740116,0.0691263,0.137461,0.361755,0.0741916,0.101578,0.191751,0.0791113,0.2546,0.727683,0.133869,0.163514,0.665718,0.724391,0.723911,0.286971,0.898728,0.40352,0.6709,0.727675,0.596245,0.349378,0.664859,0.784989,0.754149,0.483557,0.476768,0.543825,0.222084,0.126785,0.312573,0.623403,0.90569,0.471766,0.964712,0.665378,0.31838,0.433971,0.848435,0.853559,0.850949,0.333003,0.124876,0.0340129,0.890095,0.146828,0.903215,0.707299,0.351423,0.444576,0.347411,0.0685201,0.156786,0.874265,0.113541,0.778039,0.174385,0.424477,0.284727,0.419736,0.381939,0.230826,0.00499186],
[0.436869,0.000119033,0.516841,0.819743,0,0.957464,0.655242,0.986776,0.0102072,0.0782482,0.0114694,0.50342,0.340216,0.125672,0.51775,0.668844,0.0479957,0.713625,0.986064,0.216076,0.755851,0.569214,0.545717,0.537236,0.633596,0.788334,0.300618,0.378241,0.501944,0.878247,0.0984833,0.682046,0.81473,0.592584,0.826628,0.213593,0.902224,0.409552,0.270513,0.943345,0.168427,0.844624,0.558055,0.817323,0.811118,0.0758301,0.898173,0.500514,0.97238,0.421456,0.605105,0.33918,0.784513,0.0783201,0.967599,0.295241,0.375726,0.921421,0.435503,0.481556,0.831764,0.317943,0.12604,0.0585242,0.816988,0.699981,0.103622,0.0690925,0.669209,0.791456,0.594869,0.130727,0.0142187,0.879426,0.525616,0.519684,0.0875857,0.665205,0.777122,0.896226,0.630362,0.628643,0.715705,0.0696634,0.979335,0.732509,0.315355,0.866002,0.49322,0.464453,0.781505,0.727341,0.299104,0.518485,0.150838,0.51685,0.0443968,0.887944,0.421183,0.0550684,0.391321,0.892544,0.92854,0.155951,0.329553,0.856882,0.901368,0.703238,0.746861,0.759913,0.513695,0.0934068,0.312182,0.489165,0.594741,0.0592415,0.260292,0.122861,0.0531235,0.39096,0.685372,0.470347,0.644862,0.793704,0.746039,0.795875,0.682187,0.786159,0.0313315,0.909489,0.363736,0.886227,0.654408,0.220269,0.984573,0.418267,0.877194,0.699375,0.856671,0.772159,0.297471,0.850043,0.223011,0.541695,0.49365,0.73506,0.215094,0.65794,0.586125,0.978717,0.303521,0.595824,0.865524,0.343152,0.22883,0.781171,0.438163,0.391068,0.860705,0.55856,0.90002,0.0209512,0.712807,0.35587,0.0459263,0.646392,0.821832,0.802385,0.221578,0.606555,0.132294,0.708674,0.820145,0.0518846,0.325289,0.875228,0.819629,0.961827,0.503446,0.711016,0.634625,0.424908,0.730844,0.387196,0.492961,0.045655,0.958246,0.3348,0.195516,0.656827,0.828529,0.0466124,0.13582,0.962526,0.699832,0.855644,0.289439,0.582106,0.87559,0.838541,0.348575,0.336328,0.582181,0.442686,0.836038,0.814033,0.596576,0.136039,0.530241,0.00863891,0.39996,0.501141,0.630919,0.896101,0.293985,0.337369,0.0288445,0.240439,0.851121,0.920453,0.0324216,0.665781,0.687861,0.290572,0.686413,0.261128,0.497551,0.735187,0.486594,0.660978,0.0754609,0.856713,0.399459,0.193957,0.80132,0.431777,0.845594,0.279897,0.170195,0.66637,0.5708,0.0531826,0.71562,0.130555,0.993688,0.766786,0.866787,0.017152,0.911747,0.138589],
[0.481773,0.0946195,0.355815,0.398051,0.957464,0,0.993883,0.469933,0.181758,0.478056,0.780764,0.123116,0.322625,0.316386,0.538134,0.754566,0.352341,0.49118,0.982575,0.545419,0.103936,0.65419,0.638674,0.701923,0.0844466,0.391934,0.149909,0.451038,0.636616,0.268529,0.211948,0.38537,0.786568,0.19753,0.932686,0.532657,0.29897,0.76966,0.808625,0.956387,0.723542,0.169282,0.519736,0.379771,0.898337,0.336216,0.431388,0.20885,0.904583,0.188128,0.776798,0.691789,0.398587,0.226357,0.629994,0.620181,0.0587799,0.984457,0.441287,0.820423,0.573076,0.0271951,0.299931,0.264107,0.215688,0.680212,0.714453,0.625384,0.408506,0.149823,0.990471,0.971063,0.384027,0.396643,0.593219,0.280859,0.107538,0.492406,0.630358,0.72689,0.645965,0.51076,0.434167,0.664777,0.796947,0.0160183,0.279117,0.678618,0.771494,0.790187,0.604687,0.558836,0.905491,0.0173254,0.961311,0.905979,0.513027,0.801164,0.917152,0.332115,0.528289,0.69028,0.563632,0.594997,0.398322,0.30238,0.580031,0.524892,0.51242,0.0884172,0.143928,0.465234,0.736405,0.852844,0.331986,0.000928683,0.641713,0.179251,0.216605,0.996451,0.0547628,0.702466,0.548724,0.547137,0.579237,0.699712,0.765216,0.693217,0.884306,0.0477076,0.5808,0.103819,0.68486,0.741481,0.921851,0.490997,0.402595,0.537405,0.638372,0.960175,0.680352,0.991192,0.0401547,0.253751,0.289219,0.583984,0.568855,0.332585,0.74405,0.12248,0.483411,0.503268,0.118389,0.855748,0.754105,0.492737,0.689688,0.936896,0.773259,0.510498,0.566648,0.160447,0.738012,0.895399,0.161916,0.164301,0.609307,0.649961,0.713719,0.802627,0.464218,0.82762,0.620492,0.672305,0.458702,0.117076,0.627763,0.281144,0.345965,0.122369,0.429274,0.548521,0.30144,0.302351,0.896723,0.203,0.142816,0.747873,0.403106,0.701724,0.605904,0.809309,0.704329,0.727438,0.161851,0.953653,0.290472,0.629398,0.350806,0.599645,0.163938,0.330291,0.867971,0.793023,0.679749,0.408735,0.989395,0.246633,0.533842,0.701167,0.511066,0.202766,0.584294,0.782331,0.578626,0.113375,0.997578,0.058196,0.817504,0.196208,0.348245,0.700563,0.888196,0.138079,0.085742,0.0766734,0.610002,0.0822199,0.0537834,0.173962,0.806063,0.279113,0.165061,0.641279,0.207103,0.693452,0.13944,0.494294,0.261838,0.890655,0.614223,0.948202,0.620264,0.095444,0.447774,0.505125,0.79624,0.173411,0.625233,0.452153],
[0.609235,0.838817,0.222835,0.996632,0.655242,0.993883,0,0.797,0.443577,0.705216,0.693643,0.563435,0.69723,0.442035,0.517826,0.118555,0.767727,0.864083,0.0238702,0.454735,0.344477,0.656509,0.832376,0.727475,0.669246,0.562632,0.206423,0.472183,0.438499,0.152468,0.0222594,0.261163,0.799347,0.983232,0.732377,0.768825,0.688064,0.640864,0.919928,0.925151,0.312287,0.00793401,0.678657,0.157439,0.863548,0.510805,0.186548,0.665362,0.270914,0.753097,0.68949,0.187238,0.887718,0.327661,0.588529,0.161765,0.599441,0.426562,0.862798,0.874728,0.288136,0.784556,0.882482,0.929581,0.068741,0.691358,0.962811,0.946475,0.2746,0.254477,0.334125,0.226918,0.611724,0.0438466,0.704913,0.0524724,0.149086,0.318145,0.596731,0.237948,0.874561,0.771322,0.624555,0.139306,0.352561,0.428,0.757911,0.779463,0.0167646,0.731917,0.954181,0.418901,0.723582,0.431922,0.896684,0.993381,0.680179,0.958296,0.407042,0.207795,0.589362,0.102836,0.518263,0.02112,0.589128,0.456992,0.981982,0.0228107,0.74647,0.774033,0.459831,0.680222,0.67194,0.724619,0.467911,0.809519,0.369731,0.748457,0.181102,0.427085,0.1349,0.316665,0.995194,0.342818,0.481799,0.24667,0.0771735,0.378861,0.510838,0.765347,0.391176,0.468007,0.563273,0.846172,0.663328,0.543829,0.893169,0.0931205,0.539586,0.546039,0.171527,0.681265,0.375152,0.551043,0.133287,0.90726,0.51706,0.193507,0.793109,0.0135471,0.971468,0.464665,0.00897178,0.49026,0.966605,0.0457415,0.0116392,0.644772,0.935715,0.440113,0.189105,0.873087,0.536201,0.548494,0.762604,0.304042,0.497479,0.294319,0.4623,0.443688,0.651331,0.63017,0.137333,0.343264,0.197499,0.60324,0.127151,0.325631,0.178015,0.824253,0.529344,0.291989,0.0916161,0.290701,0.220365,0.688872,0.504638,0.937172,0.484169,0.48228,0.119926,0.365195,0.3787,0.962011,0.455425,0.133031,0.81772,0.50359,0.12401,0.983564,0.583637,0.736633,0.0316417,0.604502,0.0733601,0.0301886,0.419133,0.998065,0.180937,0.341971,0.875429,0.119517,0.511878,0.0329203,0.819793,0.319766,0.994708,0.0441199,0.325103,0.101167,0.71528,0.202863,0.224827,0.373089,0.905852,0.733684,0.806567,0.0611211,0.583549,0.103367,0.703549,0.777955,0.898175,0.910235,0.0144326,0.0420717,0.749506,0.907616,0.37408,0.649092,0.0861985,0.94099,0.568009,0.303808,0.862277,0.252338,0.00170241,0.0157467,0.978628,0.169306],
[0.753879,0.903672,0.559536,0.104449,0.986776,0.469933,0.797,0,0.239029,0.122673,0.95627,0.45476,0.669096,0.381445,0.285302,0.626313,0.334377,0.90309,0.212015,0.877549,0.257721,0.443231,0.00803614,0.27691,0.282639,0.480299,0.567799,0.0822009,0.79758,0.820865,0.77084,0.495352,0.564815,0.824497,0.00161398,0.806454,0.150799,0.623232,0.590367,0.790582,0.701796,0.575517,0.958127,0.608318,0.413253,0.260375,0.906035,0.537928,0.509045,0.822458,0.256626,0.556336,0.215982,0.634861,0.384869,0.506064,0.0728075,0.89135,0.216995,0.569835,0.114721,0.69332,0.323456,0.118045,0.348338,0.146102,0.369629,0.783479,0.0094263,0.00148462,0.506831,0.257855,0.342048,0.835957,0.0656027,0.418973,0.327219,0.267375,0.662909,0.964932,0.440744,0.638946,0.577734,0.834968,0.68217,0.0175212,0.0716631,0.795945,0.0232713,0.150547,0.607712,0.711838,0.555885,0.266404,0.268568,0.263615,0.0774229,0.0335408,0.716008,0.706572,0.0257709,0.852914,0.180823,0.635879,0.95659,0.552816,0.979185,0.517257,0.299084,0.41456,0.607965,0.959684,0.302519,0.745719,0.974654,0.364117,0.0497178,0.186949,0.748873,0.595086,0.74064,0.397242,0.90729,0.236579,0.0855513,0.972968,0.833932,0.362513,0.879226,0.320772,0.499993,0.545453,0.436816,0.703048,0.889427,0.592039,0.808677,0.341331,0.58452,0.676262,0.960311,0.9293,0.853414,0.891153,0.382764,0.887899,0.697562,0.668534,0.17046,0.301395,0.640494,0.247506,0.759695,0.342067,0.0116503,0.700134,0.306504,0.351341,0.875277,0.120248,0.444968,0.170801,0.251591,0.66108,0.704134,0.27276,0.453307,0.812382,0.0110622,0.949425,0.842756,0.0787764,0.999959,0.939495,0.914193,0.231225,0.0359403,0.849855,0.680787,0.919481,0.797616,0.0158868,0.550103,0.0679103,0.442919,0.525041,0.632879,0.677147,0.283827,0.676276,0.124822,0.710599,0.685996,0.103157,0.916265,0.65786,0.182165,0.623834,0.41133,0.882627,0.632409,0.835172,0.203557,0.561238,0.0664348,0.0824088,0.982008,0.65206,0.603082,0.839784,0.0550138,0.559066,0.900697,0.830909,0.814578,0.220463,0.619318,0.743509,0.332056,0.7034,0.598486,0.965638,0.670208,0.383447,0.852574,0.6854,0.780206,0.904637,0.0222553,0.614165,0.644243,0.909175,0.385861,0.739971,0.82392,0.430223,0.873352,0.28688,0.233536,0.0838639,0.151704,0.492499,0.948776,0.199654,0.758396,0.894047,0.00810252,0.0043988,0.119878,0.00270077],
[0.435216,0.766324,0.225441,0.525891,0.0102072,0.181758,0.443577,0.239029,0,0.416292,0.192794,0.218761,0.608259,0.850063,0.0135424,0.325473,0.654523,0.842076,0.546819,0.267056,0.329719,0.232299,0.213487,0.653509,0.749342,0.121988,0.399227,0.213051,0.35717,0.427226,0.292424,0.957626,0.752788,0.402455,0.167726,0.526186,0.106676,0.943833,0.929708,0.568425,0.364112,0.798884,0.231354,0.102584,0.541095,0.815128,0.0974464,0.576762,0.891122,0.901012,0.286716,0.347154,0.487655,0.185604,0.970013,0.921538,0.821928,0.749566,0.320359,0.905412,0.392925,0.660092,0.399229,0.521926,0.135402,0.334324,0.647762,0.822393,0.115939,0.86814,0.805633,0.281262,0.987779,0.689566,0.655169,0.0753921,0.957196,0.0942682,0.819484,0.46802,0.16823,0.695353,0.489118,0.624621,0.024476,0.919561,0.292992,0.43411,0.809251,0.155773,0.201869,0.352356,0.0659008,0.104492,0.687288,0.821796,0.796329,0.0439715,0.270973,0.0863601,0.577476,0.816053,0.355798,0.508448,0.787237,0.967355,0.191752,0.450948,0.797965,0.742439,0.733575,0.851875,0.225703,0.950745,0.501978,0.403334,0.062659,0.686204,0.0650042,0.764724,0.546981,0.440383,0.522197,0.496533,0.450153,0.513007,0.29428,0.700033,0.7004,0.782791,0.982147,0.149866,0.59115,0.672671,0.279626,0.267095,0.326131,0.356898,0.231936,0.47834,0.729465,0.889183,0.301058,0.489867,0.875724,0.970637,0.143289,0.804236,0.848998,0.138744,0.653398,0.700526,0.782462,0.139124,0.959231,0.515909,0.614849,0.262762,0.242681,0.0381919,0.712434,0.879751,0.174774,0.733199,0.319681,0.604788,0.675729,0.101643,0.668508,0.41679,0.59352,0.0809576,0.290412,0.245271,0.362791,0.849954,0.863391,0.28329,0.533916,0.793222,0.245546,0.544358,0.992673,0.300112,0.615515,0.755575,0.992991,0.511893,0.561809,0.497033,0.803774,0.990278,0.273633,0.303866,0.856149,0.83517,0.745041,0.286599,0.645637,0.370182,0.833472,0.169906,0.291739,0.0883049,0.134264,0.793555,0.565891,0.18477,0.215852,0.377778,0.512894,0.56332,0.783143,0.904187,0.0231603,0.520209,0.29685,0.678602,0.443832,0.14803,0.580734,0.86068,0.28272,0.133933,0.0734571,0.230809,0.567282,0.157379,0.610112,0.166973,0.339874,0.777714,0.990824,0.930016,0.237095,0.172688,0.216017,0.0451629,0.89874,0.993164,0.938376,0.415536,0.894263,0.985789,0.510867,0.447523,0.153891,0.938812,0.547229,0.066257],
[0.155817,0.69319,0.0297453,0.236927,0.0782482,0.478056,0.705216,0.122673,0.416292,0,0.389983,0.901273,0.455216,0.642971,0.237116,0.180471,0.485921,0.242174,0.200482,0.434296,0.925689,0.142344,0.975631,0.382936,0.15349,0.150821,0.404111,0.845166,0.707114,0.0233363,0.524163,0.194317,0.716643,0.664076,0.400043,0.271632,0.8204,0.273059,0.492009,0.786867,0.19531,0.513512,0.273757,0.181682,0.604611,0.979835,0.16068,0.493434,0.662007,0.0592331,0.722546,0.638064,0.440616,0.576153,0.743987,0.757648,0.0350769,0.750939,0.600615,0.369114,0.967553,0.808518,0.13929,0.531604,0.585648,0.288598,0.919431,0.000287252,0.885382,0.167211,0.179989,0.720143,0.381234,0.462386,0.233009,0.0638004,0.0131965,0.399899,0.44399,0.821069,0.535548,0.641016,0.29538,0.319579,0.115247,0.04099,0.247144,0.0614844,0.430787,0.274387,0.0509255,0.0910337,0.269013,0.870573,0.563742,0.151265,0.160478,0.540515,0.290215,0.354994,0.0900487,0.534764,0.583646,0.73076,0.437038,0.516998,0.586223,0.434094,0.925317,0.591295,0.36036,0.0962598,0.803044,0.236235,0.530784,0.190633,0.586306,0.444342,0.444122,0.500819,0.589831,0.44313,0.912573,0.784064,0.991986,0.748693,0.228861,0.820771,0.113541,0.771639,0.817968,0.859086,0.102364,0.143227,0.266337,0.404355,0.812315,0.935463,0.939578,0.767815,0.857142,0.097351,0.0340338,0.776,0.229213,0.559367,0.236926,0.842021,0.956791,0.781625,0.759724,0.622513,0.61303,0.0707498,0.127061,0.792513,0.0263086,0.507738,0.449612,0.0193937,0.56904,0.4528,0.387356,0.418086,0.585056,0.0706582,0.766597,0.465004,0.283348,0.258384,0.337976,0.0816989,0.756744,0.696482,0.72782,0.231983,0.102348,0.0129485,0.15742,0.650953,0.229567,0.536712,0.143978,0.271174,0.378581,0.92488,0.984464,0.289221,0.0347274,0.995361,0.313362,0.0935667,0.42855,0.522074,0.741284,0.773912,0.965826,0.523047,0.826481,0.515688,0.967083,0.10733,0.616465,0.378808,0.338421,0.406563,0.964311,0.57726,0.473322,0.0967444,0.967658,0.747702,0.364656,0.582832,0.245655,0.373842,0.712245,0.235272,0.22164,0.880655,0.682341,0.175184,0.906086,0.788756,0.469688,0.683575,0.205869,0.109106,0.950972,0.0213724,0.0325955,0.388131,0.846245,0.376044,0.0159379,0.430399,0.505076,0.280264,0.730021,0.78817,0.111037,0.436264,0.357727,0.147654,0.537947,0.63197,0.870159,0.159007,0.185208,0.704099],
